Show,A,Z,N,symb,symb A,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,Total BE MeV,atomic mass, unc, mass excess,unc
0,155,72,83,Hf,Hf 155,,,0, , , ,0.89,12,s,0.89,0.12,EC+B+,100, , , , , , , , , , , , ,-10242,423,,,4947,423,8375.047,299,9571,423,1744,357,7928,2,1228.84,154963317,320,-34170,298
0,155,73,82,Ta,Ta 155,,,0, ,11/2-, ,2.9,+15-11,ms,0.0029, ,P,100, , , , , , , , , , , , ,,,,,3755,424,10242,423,,,-1453,15,7857,2,1217.835,154974312,322,-23928,300
0,156,57,99,La,La 156,,,0, ,(4+), ,84,78,ms,0.084,0.078,B-,100, ,B-N, , , , , , , , , , ,11769,500,6658,500,-6545,640,,,3191,565,,,7997,3,1247.532,155964519,429,-33050,400
0,156,58,98,Ce,Ce 156,,,0, ,0+, ,0.233,9,s,0.233,0.009,B-,100, ,B-N, , , , , , , , , , ,6748,361,2524,300,-5534,500,-11770,500,5111,424,14178,500,8068,2,1258.608,155951884,322,-44820,300
0,156,59,97,Pr,Pr 156,,,0, ,(1+), ,0.444,6,s,0.444,0.006,B-,100, ,B-N, , , , , , , , , , ,8906,283,2645,200,-4702,361,-6748,361,4224,201,11076,361,8106,1,1264.536,155944640,215,-51568,200
0,156,60,96,Nd,Nd 156,,,0, ,0+, ,5.26,20,s,5.26,0.2,B-,100, , , , , , , , , , , , ,3690,200000,-1605.03,200,-3918,283,-8905.644,283,6261.24,200,12347.35,201,8158.066,1282,1272.658296,155935078.868,214744,-60473.644,200033
0,156,61,95,Pm,Pm 156,,,0, ,4(+), ,26.7,10,s,26.7,0.1,B-,100, , , , , , , , , , , , ,5196.786,9285,-2044.14,4,-2830.5,19,-3690,200,5295.03,6,9168.89,10,8176.705,23,1275.56598,155931117.49,3897,-64163.644,3631
0,156,62,94,Sm,Sm 156,,,0, ,0+, ,9.4,2,h,33840,720,B-,100, , , , , , , , , , , , ,722.118,7902,-5613.66,8,-1635.94,26,-5196.786,9,7240.93,9,9709.47,10,8205.003,55,1279.980468,155925538.511,9174,-69360.43,8546
0,156,63,93,Eu,Eu 156,5.1264,71,0, ,0+, ,15.19,8,d,1312416,6912,B-,100, , , , , , , , , , , , ,2452.366,3409,-6083.99,3,-1253.28,26,-722.118,9,6335.77,3,7180.7,4,8204.617,23,1279.920252,155924763.285,3853,-70082.548,3590
0,156,64,92,Gd,Gd 156,5.142,42,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2444.117,3679,-9356.18,10,-197.23,33,-2452.366,4,8536.35,7,8005.79,87,8215.322,8,1281.590232,155922130.562,1277,-72534.914,1190
0,156,65,91,Tb,Tb 156,,,0, ,3-, ,5.35,10,d,462240,8640,EC+B+,100, , , , , , , , ,1.41, ,2.3, ,438.167,3681,-9006.56,10,372.54,4,2444.117,4,6912.06,10,5309.89,4,8194.639,24,1278.363684,155924754.43,4094,-70090.797,3814
2,156,66,90,Dy,Dy 156,5.1622,2869,0, ,0+, ,STABLE, , , , ,2EC, , ,2EC, , , , , , , , , , ,-5050,60000,-12560.74,17,1753.04,30,-438.167,4,9444.73,10,6567.89,10,8192.433,8,1278.019548,155924284.038,1281,-70528.964,1194
0,156,67,89,Ho,Ho 156,5.1156,325,0, ,4-, ,56,1,m,3360,60,EC+B+,100, , , , , , , , ,2.98, ,2.34, ,-1267.255,64869,-11341.09,60,2813.04,72,5050,60,7510.74,62,3612.39,61,8155.046,385,1272.187176,155929705.436,64425,-65478.964,60012
0,156,68,88,Er,Er 156,5.1429,285,0, ,0+, ,19.5,10,m,1170,60,EC+B+,100, ,A,1.7E-05,4E-06, , , , , , , , ,-7377.159,26710,-15657.11,27,3481.25,25,1267.255,65,10073.84,25,5461.14,30,8141.908,158,1270.137648,155931065.89,26440,-64211.709,24629
0,156,69,87,Tm,Tm 156,5.0976,135,0, ,2-, ,83.8,18,s,83.8,1.8,EC+B+,99.936,0.01,A,0.064,0.01, , , , , , , , ,-3568.83,12548,-14403.26,22,4345.31,7,7377.159,28,8279.95,17,1914.33,16,8089.603,92,1261.978068,155938985.597,15328,-56834.55,14279
0,156,70,86,Yb,Yb 156,5.1219,103,0, ,0+, ,26.1,7,s,26.1,0.7,EC+B+,90,2,A,10,2, , , , , , , , ,-9566.176,54916,-18791.99,21,4809.74,4,3568.829,17,10834.43,19,3928.78,14,8061.711,60,1257.626916,155942816.893,9992,-53265.721,9308
0,156,71,85,Lu,Lu 156,,,0, ,(2)-, ,494,12,ms,0.494,0.012,A,95, ,EC+B+,5, , , , , , , , , ,-5882.648,139709,-17601,303,5595.81,3,9566.177,55,9225.81,57,485.91,57,7995.374,347,1247.278344,155953086.606,58102,-43699.544,54122
0,156,72,84,Hf,Hf 156,,,0, ,0+, ,23,1,ms,0.023,0.001,A,100, , , , , , , , , , , , ,-11956,334,-21960,336,6028.57,4,5882.648,159,11718,334,2560.82,151,7952.65,960,1240.6134,155959401.889,160770,-37816.896,149757
0,156,73,83,Ta,Ta 156,,,0, ,(2-), ,106,4,ms,0.106,0.004,P,71,3,EC+B+,29,3, , , , , , , , ,,,,,5136,357,11955.896,334,10004,423,-1019.8,4,7871,2,1227.876,155972237,320,-25861,298
0,157,58,99,Ce,Ce 157,,,0, ,(7/2+), ,0.18,4,s,0.18,0.04,B-,100, ,B-N, , , , , , , , , , ,8610,500,3566,447,-5885,565,,,3182,500,14169,565,8037,3,1261.809,156957133,429,-39930,400
0,157,59,98,Pr,Pr 157,,,0, ,(3/2-), ,0.295,+29-11,s,0.295, ,B-,100, ,B-N, , , , , , , , , , ,7921,301,3862,361,-4905,424,-8610,500,5044,361,11009,424,8086,2,1269.502,156947890,322,-48540,300
0,157,60,97,Nd,Nd 157,,,0, ,(5/2-), ,1.15,3,s,1.15,0.03,B-,100, , , , , , , , , , , , ,5835.5,25877,-369.22,25,-3977,202,-7921.543,301,4059.22,202,12183,202,8131.959,159,1276.717563,156939386.037,26750,-56461.543,24918
0,157,61,96,Pm,Pm 157,,,0, ,(5/2-), ,10.56,10,s,10.56,0.1,B-,100, , , , , , , , , , , , ,4380.534,8265,-1007.93,11,-3153.5,14,-5835.5,26,6204.72,8,9112.37,200,8164.145,45,1281.770765,156933121.37,7521,-62297.043,7006
0,157,62,95,Sm,Sm 157,,,0, ,(3/2-), ,8.03,7,m,481.8,4.2,B-,100, , , , , , , , , , , , ,2781.331,6136,-4666.35,6,-1772.2,5,-4380.534,8,5388.46,10,9802.9,6,8187.063,28,1285.368891,156928418.673,4759,-66677.577,4433
0,157,63,94,Eu,Eu 157,5.1351,75,0, ,5/2+, ,15.18,3,h,54648,108,B-,100, , , , , , , , ,1.5, ,2.6, ,1364.565,4203,-4995.31,4,-1236,10,-2781.331,6,7447.68,5,7387.45,9,8199.795,27,1287.367815,156925432.791,4572,-69458.908,4259
1,157,64,93,Gd,Gd 157,5.1449,42,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,-0.3398, ,1.36, ,-60.043,297,-8803.99,4,-688.7,39,-1364.565,4,6359.88,15,8029.9,3,8203.504,8,1287.950128,156923967.87,1276,-70823.473,1189
0,157,65,92,Tb,Tb 157,5.0489,1500,0, ,3/2+, ,71,7,Y,2240541744.19603,220898481.822144,EC,100, , , , , , , , ,2.01, ,1.4, ,-1338.872,5134,-8305.78,35,178.88,82,60.043,1705,8743.95,4,5517.49,33,8198.138,8,1287.107666,156924032.328,1311,-70763.43,1222
0,157,66,91,Dy,Dy 157,5.1709,2936,0, ,3/2-, ,8.14,4,h,29304,144,EC+B+,100, , , , , , , , ,-0.301, ,1.3, ,-2591.725,23787,-12016.91,60,1033.08,5,1338.872,5,6966.91,5,6622.73,6,8184.627,33,1284.986439,156925469.667,5557,-69424.558,5177
0,157,67,90,Ho,Ho 157,5.1535,316,0, ,7/2-, ,12.6,2,m,756,12,EC+B+,100, , , , , , , , ,4.35, ,2.97, ,-3419.194,33668,-10692.44,34,2055.59,24,2591.726,24,9425.19,64,3592.84,23,8163.136,149,1281.612352,156928251.999,25195,-66832.832,23469
0,157,68,89,Er,Er 157,,,0, ,3/2-, ,18.65,10,m,1119,6,EC+B+,100, , , , , , , , ,-0.412, ,0.92, ,-4704.366,38515,-14650.41,30,3304.39,27,3419.193,35,7273.25,36,5223.64,66,8136.375,169,1277.410875,156931922.655,28454,-63413.639,26505
0,157,69,88,Tm,Tm 157,5.114,74,0, ,1/2+, ,3.63,9,m,217.8,5.4,EC+B+,100, , , , , , , , ,0.476, , , ,-5287.374,30003,-13514.87,29,3877.91,28,4704.366,39,9946.04,31,1786.53,37,8101.428,178,1271.924196,156936973,30000,-58709.273,27945
0,157,70,87,Yb,Yb 157,5.1324,100,0, ,7/2-, ,38.6,10,s,38.6,1,EC+B+,99.5, ,A,0.5, , , , , ,-0.639, , , ,-6981.376,14241,-17793.67,55,4621.79,6,5287.375,30,8227.49,14,3876.32,18,8062.767,70,1265.854419,156942649.23,11723,-53421.898,10920
0,157,71,86,Lu,Lu 157,,,0, ,(1/2+ 3/2+), ,6.8,18,s,6.8,1.8,A,0, , , , , , , , , , , , ,-7537,196,-16694.94,150,5107.89,285,6981.375,16,10812.3,55,463.77,12,8013.317,77,1258.090769,156950144.045,12965,-46440.523,12078
0,157,72,85,Hf,Hf 157,,,0, ,(7/2-), ,115,1,ms,0.115,0.001,A,94,4,EC+B+,14,9, , , , , , , , ,-9310,247,-21113,357,5880.01,3,7537.523,196,9158,246,2493,203,7960,1,1249.72,156958236,210,-38903,196
0,157,73,84,Ta,Ta 157,,,0, ,1/2+, ,10.1,4,ms,0.0101,0.0004,A,96.6,1.2,P,3.4,1.2, , , , , , , , ,-10123,427,,,6354.6,6,9309.67,247,11803,334,-934.6,10,7896.043,956,1239.678751,156968230.251,161105,-29593.33,150069
0,157,74,83,W,W 157,,,0, ,(7/2-), ,275,40,ms,0.275,0.04,EC, , , , , , , , , , , , , ,,,,,5405,500,10123.33,427,,,898,499,7827,3,1228.839,156979098,429,-19470,400
0,158,58,100,Ce,Ce 158,,,0, ,0+, ,99,93,ms,0.099,0.093,B-,100, ,B-N, , , , , , , , , , ,7670,500,3809,500,-6265,640,,,4801,565,,,8016,3,1266.528,157960644,429,-36660,400
0,158,59,99,Pr,Pr 158,,,0, ,(5-), ,0.181,14,s,0.181,0.014,B-,100, ,B-N, , , , , , , , , , ,9725,361,4060,301,-5225,424,-7670,500,3861,424,11688,500,8060,2,1273.48,157952410,322,-44330,300
0,158,60,98,Nd,Nd 158,,,0, ,0+, ,0.82,+15-36,s,0.82, ,B-,100, ,B-N, , , , , , , , , , ,5035,201,171,200,-4260,283,-9725,361,5664,202,12803,361,8116,1,1282.328,157941970,215,-54055,200
0,158,61,97,Pm,Pm 158,,,0, , , ,4.8,5,s,4.8,0.5,B-,100, , , , , , , , , , , , ,6161.034,14299,-482.95,14,-3409.15,114,-5034.209,200,4863.48,15,9916.64,28,8143.254,85,1286.634132,157936565.121,14442,-59089.209,13453
0,158,62,96,Sm,Sm 158,,,0, ,0+, ,5.3,3,m,318,1.8,B-,100, , , , , , , , , , , , ,2004.945,10369,-3862.65,6,-1850.18,53,-6161.034,14,6643.98,7,10242.17,9,8177.297,31,1292.012926,157929950.979,5251,-65250.243,4892
0,158,63,95,Eu,Eu 158,5.1413,78,0, ,(1-), ,45.9,2,m,2754,12,B-,100, , , , , , , , ,1.44, ,0.66, ,3434.358,10323,-4503.03,10,-1168.13,47,-2004.945,11,5867.6,11,7866.58,11,8185.035,65,1293.23553,157927798.581,11008,-67255.188,10255
1,158,64,94,Gd,Gd 158,5.1569,43,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1218.878,987,-7997.43,30,-659.29,90,-3434.358,10,7937.39,6,8519.61,4,8201.819,8,1295.887402,157924111.646,1276,-70689.546,1189
0,158,65,93,Tb,Tb 158,,,0, ,3-, ,180,11,Y,5680246675.42656,347126185.720512,EC+B+,83.4,0.7,B-,16.6,0.7, , , , ,1.758, ,2.7, ,936.681,2495,-8117.43,5,-157.46,125,1218.878,1838,6778.55,102,5936.17,99,8189.153,9,1293.886174,157925420.166,1503,-69470.668,1401
0,158,66,92,Dy,Dy 158,5.1815,3023,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-4219.755,27005,-11645.83,24,873.69,244,-936.681,2749,9054.11,5,6932.89,245,8190.13,15,1294.04054,157924414.597,2538,-70407.349,2365
0,158,67,91,Ho,Ho 158,5.1571,316,0, ,5+, ,11.3,4,m,678,24,EC+B+,100, , , , , , , , ,3.77, ,4.2, ,-883.785,37025,-10845.27,38,1543.79,53,4219.756,27,7426.08,36,4052.01,27,8158.471,172,1289.038418,157928944.692,29101,-66187.593,27108
0,158,68,90,Er,Er 158,5.1761,312,0, ,0+, ,2.29,6,h,8244,216,EC,100, , , , , , , , , , , , ,-6600.615,31341,-14665.85,38,2665.18,26,883.785,37,9961.49,37,5759.95,34,8147.926,160,1287.372308,157929893.474,27074,-65303.808,25219
0,158,69,89,Tm,Tm 158,5.1235,69,0, ,2-, ,3.98,6,m,238.8,3.6,EC+B+,100, , , , , , , , ,0.042, ,0.74, ,-2692.957,26456,-13352.61,27,3511.2,27,6600.614,36,8065.24,38,2578.53,37,8101.199,160,1279.989442,157936979.525,27074,-58703.194,25219
0,158,70,88,Yb,Yb 158,5.1498,88,0, ,0+, ,1.49,13,m,89.4,7.8,EC+B+,100, ,A,0.0021,0.0012, , , , , , , , ,-8798.047,16872,-17641.03,14,4169.87,7,2692.957,26,10659.66,13,4589.94,29,8079.203,51,1276.514074,157939870.534,8582,-56010.237,7994
0,158,71,87,Lu,Lu 158,,,0, ,(2)-, ,10.6,3,s,10.6,0.3,EC+B+,99.09,0.2,A,0.91,0.2, , , , , , , , ,-5109.8,14937,-16380,196,4790.03,5,8798.047,17,8842.98,19,1079.26,19,8018.568,96,1266.933744,157949315.626,16236,-47212.19,15125
0,158,72,86,Hf,Hf 158,,,0, ,0+, ,2.85,7,s,2.85,0.07,EC+B+,55.7,1.9,A,44.3,1.9, , , , , , , , ,-10936,197,-20580.38,151,5404.78,272,5109.8,23,11271,196,2950.84,21,7981.276,111,1261.041608,157954801.222,18780,-42102.39,17494
0,158,73,85,Ta,Ta 158,,,0, ,(2-), ,55,15,ms,0.055,0.015,A,91, ,EC+B+,9, , , , , , , , , ,-7534,358,-19768,445,6123.6,4,10935.39,197,9645,247,-447.65,13,7907,1,1249.306,157966541,210,-31167,196
0,158,74,84,W,W 158,,,0, ,0+, ,1.25,21,ms,0.00125,0.00021,A,100, , , , , , , , , , , , ,,,,,6612.73,3,7534,358,12234,500,1328,335,7854,2,1240.932,157974629,322,-23633,300
0,159,59,100,Pr,Pr 159,,,0, ,(3/2-), ,0.13,4,s,0.13,0.04,B-,100, ,B-N, , , , , , , , , , ,8719,500,4895,447,-5583,565,,,4830,500,11717,565,8039,3,1278.201,158955890,429,-41088,400
0,159,60,99,Nd,Nd 159,,,0, ,(7/2+), ,0.485,+39-20,s,0.485, ,B-,100, ,B-N, , , , , , , , , , ,6747,300,1211,300,-4452,424,-8719,500,3824,361,12766,424,8089,2,1286.151,158946530,322,-49807,300
0,159,61,98,Pm,Pm 159,,,0, , , ,1.5,2,s,1.5,0.2,B-,100, , , , , , , , , , , , ,5653.495,11644,624.65,11,-3563.93,20,-6747.28,300,5536.39,17,9789,201,8126.859,63,1292.170581,158939286.479,10777,-56554.28,10039
0,159,62,97,Sm,Sm 159,,,0, ,5/2-, ,11.37,15,s,11.37,0.15,B-,100, , , , , , , , , , , , ,3835.51,7324,-3023.9,12,-2348.97,11,-5653.495,12,5028.85,8,10407.54,15,8157.495,37,1297.041705,158933217.202,6369,-62207.775,5934
0,159,63,96,Eu,Eu 159,5.1498,84,0, ,5/2+, ,18.1,1,m,1086,6,B-,100, , , , , , , , ,1.38, , , ,2518.15,4391,-3425.06,4,-1528.27,6,-3835.51,7,6859.41,11,8082.01,7,8176.697,27,1300.094823,158929099.612,4643,-66043.285,4325
0,159,64,95,Gd,Gd 159,,,0, ,3/2-, ,18.479,4,h,66524.4,14.4,B-,100, , , , , , , , ,-0.44, , , ,970.927,759,-7162.09,99,-795.53,94,-2518.151,4,5943.21,8,8595.22,10,8187.614,7,1301.830626,158926396.267,1279,-68561.436,1192
2,159,65,94,Tb,Tb 159,5.06,1500,0, ,3/2+, ,STABLE, , , , , , , , , , , , , , ,2.014, ,1.432, ,-365.229,1162,-7196.33,244,-139.19,114,-970.927,1732,8133.01,64,6131.79,76,8188.8,8,1302.0192,158925353.933,1348,-69532.363,1256
0,159,66,93,Dy,Dy 159,5.1825,3031,0, ,3/2-, ,144.4,2,d,12476160,17280,EC,100, , , , , , , , ,-0.354, ,1.37, ,-1837.6,2683,-11050.86,27,477.83,133,365.229,1978,6831.1,260,6985.44,132,8181.583,10,1300.871697,158925746.023,1640,-69167.134,1528
0,159,67,92,Ho,Ho 159,5.1675,314,0, ,7/2-, ,33.05,11,m,1983,6.6,EC+B+,100, , , , , , , , ,4.28, ,3.19, ,-2768.5,2000,-10097.04,25,1495.6,10,1837.6,3,9213.26,27,4211.16,4,8165.105,19,1298.251695,158927718.768,3314,-67329.534,3088
0,159,68,91,Er,Er 159,,,0, ,3/2-, ,36,1,m,2160,60,EC+B+,100, , , , , , , , ,-0.304, ,1.17, ,-3990.637,28186,-13929.16,25,2169.6,10,2768.5,5,7328.54,25,5662.41,27,8142.773,23,1294.700907,158930690.875,3949,-64561.034,3679
0,159,69,90,Tm,Tm 159,5.1392,60,0, ,5/2+, ,9.13,16,m,547.8,9.6,EC+B+,100, , , , , , , , ,3.42, ,1.93, ,-4731.792,33129,-12631.48,29,3044.23,33,3990.636,28,9938.52,38,2555.56,38,8112.754,176,1289.927886,158934975,30000,-60570.398,27945
0,159,70,89,Yb,Yb 159,5.1629,84,0, ,5/2(-), ,1.67,9,m,100.2,5.4,EC+B+,100, , , , , , , , ,-0.366, ,-0.22, ,-6130.002,41655,-16697.73,23,3945.67,19,4731.792,33,7899.69,19,4424.38,31,8078.074,112,1284.413766,158940054.787,19102,-55838.606,17794
0,159,71,88,Lu,Lu 159,,,0, , , ,12.1,10,s,12.1,1,EC+B+,100, ,A,0.1, , , , , , , , , ,-6856.004,41246,-15677.53,42,4492.39,39,6130.002,42,10567.73,41,987.34,39,8034.6,237,1277.5014,158946635.615,40433,-49708.604,37663
0,159,72,87,Hf,Hf 159,,,0, ,7/2-, ,5.6,4,s,5.6,0.4,EC+B+,65,7,A,35,7, , , , , , , , ,-8413.452,25891,-19757,197,5225.09,267,6856.004,41,8821.53,24,2929.38,23,7986.56,106,1269.86304,158953995.838,18049,-42852.6,16813
0,159,73,86,Ta,Ta 159,,,0, ,1/2+, ,0.83,18,s,0.83,0.18,EC+B+,66,5,A,34,5, , , , , , , , ,-9145,299,-18878,301,5680.98,6,8413.452,26,11344,197,-374.27,9,7928.725,124,1260.667275,158963028.052,21137,-34439.148,19689
0,159,74,85,W,W 159,,,0, , , ,7.3,27,ms,0.0073,0.0027,A,99.9, ,EC+B+,0.1, , , , , , , , , ,-10550,426,,,6450.48,4,9144.148,299,9733,423,1417,357,7866,2,1250.694,158972845,320,-25295,298
0,159,75,84,Re,Re 159,,,0, ,(1/2+), , , , , , , , , , , , , , , , , , , , ,,,,,6759,55,10550,426,,,-1599,53,7795,2,1239.405,158984171,327,-14745,305
0,160,59,101,Pr,Pr 160,,,0, ,(1+), ,0.17,14,s,0.17,0.14,B-,100, ,B-N, , , , , , , , , , ,10613,500,5216,500,-5895,565,,,3503,565,,,8011,2,1281.76,159960794,429,-36520,400
0,160,60,100,Nd,Nd 160,,,0, ,0+, ,0.44,4,s,0.44,0.04,B-,100, ,B-N, , , , , , , , , , ,5868,361,1349,300,-4739,424,-10614,500,5398,424,13334,500,8073,2,1291.68,159949400,322,-47134,300
0,160,61,99,Pm,Pm 160,,,0, ,(6-), ,0.73,6,s,0.73,0.06,B-,100, ,B-N, , , , , , , , , , ,7233,200,1134,200,-3859,283,-5868,361,4519,201,10484,361,8104,1,1296.64,159943100,215,-53002,200
0,160,62,98,Sm,Sm 160,,,0, ,0+, ,9.6,3,s,9.6,0.3,B-,100, , , , , , , , , , , , ,3245.67,11183,-2262.82,7,-2186.06,200,-7232.793,200,6098.33,8,10969.48,12,8144.625,37,1303.14,159935335.286,6370,-60234.793,5934
0,160,63,97,Eu,Eu 160,,,0, ,1, ,38,4,s,38,4,B-,100, , , , , , , , , , , , ,4461.278,9586,-2990.34,10,-1741.73,10,-3245.67,11,5508.49,10,8561.66,11,8160.021,59,1305.60336,159931850.916,10199,-63480.463,9501
1,160,64,96,Gd,Gd 160,5.1734,44,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-105.483,1022,-6480.69,102,-1006.23,9,-4461.278,10,7451.62,74,9187.43,4,8183.014,8,1309.28224,159927061.537,1371,-67941.741,1278
0,160,65,95,Tb,Tb 160,,,0, ,3-, ,72.3,2,d,6246720,17280,B-,100, , , , , , , , ,1.79, ,3.85, ,1836.472,1172,-6740.44,117,-178.62,3,105.484,1796,6375.21,13,6563.79,77,8177.465,8,1308.3944,159927174.778,1354,-67836.257,1262
0,160,66,94,Dy,Dy 160,5.1951,3139,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-3290,15000,-10414.51,3,437.27,112,-1836.473,1479,8576.91,142,7429.34,117,8184.054,5,1309.44864,159925203.244,828,-69672.73,772
0,160,67,93,Ho,Ho 160,5.1662,315,0, ,5+, ,25.6,3,m,1536,18,EC+B+,100, , , , , , , , ,3.71, ,3.95, ,-318.502,28528,-9893.01,15,1283.15,15,3290,15,7124.51,15,4504.57,15,8158.602,94,1305.37632,159928735.204,16123,-66382.73,15020
0,160,68,92,Er,Er 160,5.2045,336,0, ,0+, ,28.58,9,h,102888,324,EC,100, , , , , , , , , , , , ,-5762.2,40311,-13565.15,37,2039.82,24,318.502,29,9574.51,25,6023.66,24,8151.721,152,1304.27536,159929077.13,26037,-66064.228,24254
0,160,69,91,Tm,Tm 160,5.1504,55,0, ,1-, ,9.4,3,m,564,18,EC+B+,100, , , , , , , , ,0.156, ,0.582, ,-2139.322,35017,-12534.74,39,2752.02,69,5762.2,42,7802.95,44,3029.96,34,8110.818,214,1297.73088,159935263.106,36781,-60302.028,34262
0,160,70,90,Yb,Yb 160,5.1781,76,0, ,0+, ,4.8,2,m,288,12,EC+B+,100, , , , , , , , , , , , ,-7892.769,57280,-16525.42,38,3624.09,26,2139.322,35,10395.42,19,4881.28,29,8092.557,45,1294.80912,159937559.763,7764,-58162.706,7233
0,160,71,89,Lu,Lu 160,,,0, , , ,36.1,3,s,36.1,0.3,EC+B+,100, ,A,0.0001, , , , , , , , , ,-4330.994,57617,-15488.65,59,4139.7,59,7892.769,57,8632.65,68,1720.3,60,8038.338,355,1286.13408,159946033,61000,-50269.937,56821
0,160,72,88,Hf,Hf 160,,,0, ,0+, ,13.6,2,s,13.6,0.2,EC+B+,99.3,0.2,A,0.7,0.2, , , , , , , , ,-10115.249,55147,-19571.11,22,4901.86,259,4330.994,58,11157.66,19,3519.31,39,8006.38,60,1281.0208,159950682.513,10242,-45938.943,9541
0,160,73,87,Ta,Ta 160,,,0, , , ,1.55,4,s,1.55,0.04,EC+B+,66, ,A,34, , , , , , , , , ,-6497.24,139859,-18600,303,5450.93,5,10115.248,55,9455.86,58,260.06,57,7938.27,339,1270.1232,159961541.679,58310,-35823.695,54316
0,160,74,86,W,W 160,,,0, ,0+, ,91,5,ms,0.091,0.005,A,87,8, , , , , , , , , , , ,-12588,334,-22653,339,6065.53,5,6497.24,159,12103,334,2176.28,151,7892.772,936,1262.84352,159968516.753,160846,-29326.455,149827
0,160,75,85,Re,Re 160,,,0, ,(2-), ,0.82,+15-9,ms,0.00082, ,P,91,5,A,9,5, , , , , , , , ,,,,,6697.75,4,12587.455,334,10065,426,-1267.07,7,7809,2,1249.44,159982030,320,-16739,298
0,161,60,101,Nd,Nd 161,,,0, ,(1/2-), ,0.22,8,s,0.22,0.08,B-,100, ,B-N, , , , , , , , , , ,7648,499,2343,447,-5082,565,,,3526,500,13357,565,8044,2,1295.084,160954280,429,-42588,400
0,161,61,100,Pm,Pm 161,,,0, ,(5/2-), ,1.05,15,s,1.05,0.15,B-,100, ,B-N, , , , , , , , , , ,6436,298,1928,298,-4120,423,-7647,499,5305,359,10391,423,8087,2,1302.007,160946070,320,-50235,298
0,161,62,99,Sm,Sm 161,,,0, , , ,4.8,4,s,4.8,0.4,B-,100, , , , , , , , , , , , ,5119.562,12415,-1262.82,12,-2635.33,26,-6436.962,298,4508.49,9,10959,200,8122.041,42,1307.648601,160939160.143,7318,-56671.962,6817
0,161,63,98,Eu,Eu 161,,,0, , , ,26,3,s,26,3,B-,100, , , , , , , , , , , , ,3714.299,10525,-1921.1,10,-1919.4,13,-5119.562,12,6382.38,14,8845.7,12,8148.98,65,1311.98578,160933664.066,11164,-61791.524,10399
0,161,64,97,Gd,Gd 161,,,0, ,5/2-, ,3.66,5,m,219.6,3,B-,100, , , , , , , , , , , , ,1955.765,1442,-5740.88,143,-1253.16,5,-3714.3,11,5635.4,100,9314.33,10,8167.191,10,1314.917751,160929676.602,1741,-65505.824,1622
0,161,65,96,Tb,Tb 161,,,0, ,3/2+, ,6.89,2,d,595296,1728,B-,100, , , , , , , , ,2.2, ,1.2, ,594.212,1260,-5860.18,126,-427.6,4,-1955.765,211,7696.65,55,6808.82,104,8174.479,8,1316.091119,160927577.001,1449,-67461.589,1350
1,161,66,95,Dy,Dy 161,5.1962,459,0, ,5/2+, ,STABLE, , , , ,A, , , , , , , , , ,-0.4803, ,2.468, ,-858.53,2166,-9744.39,15,342.76,112,-594.212,1553,6454.39,8,7508.51,117,8173.31,5,1315.90291,160926939.088,824,-68055.801,768
0,161,67,94,Ho,Ho 161,5.1785,313,0, ,7/2-, ,2.48,5,h,8928,180,EC,100, , , , , , , , ,4.25, ,3.22, ,-1995.663,9011,-9204.36,24,1141.24,244,858.531,237,8885.86,15,4813.51,216,8163.119,14,1314.262159,160927860.759,2406,-67197.27,2242
0,161,68,93,Er,Er 161,,,0, ,3/2-, ,3.21,3,h,11556,108,EC+B+,100, , , , , , , , ,-0.365, ,1.361, ,-3302.9,29292,-12970.9,35,1798.03,10,1995.662,9,7208.7,26,6107.85,17,8145.864,55,1311.484104,160930003.191,9425,-65201.608,8780
0,161,69,92,Tm,Tm 161,5.1616,50,0, ,7/2+, ,30.2,8,m,1812,48,EC+B+,100, , , , , , , , ,2.4, ,2.9, ,-4059.308,31885,-11807.32,29,2509.21,36,3302.9,29,9668,44,3123.45,37,8120.49,174,1307.39889,160933549,30000,-61898.708,27945
0,161,70,91,Yb,Yb 161,5.1889,72,0, ,3/2-, ,4.2,2,m,252,12,EC+B+,100, , , , , , , , ,-0.327, ,1.03, ,-5277.056,31885,-15640.78,59,3149.32,31,4059.308,32,7748.01,17,4826.34,38,8090.417,95,1302.557137,160937906.846,16483,-57839.4,15354
0,161,71,90,Lu,Lu 161,5.2293,320,0, ,1/2+, ,77,2,s,77,2,EC+B+,100, , , , , , , , ,0.223, , , ,-6247.672,35909,-14694.72,30,3722.01,40,5277.056,32,10363.72,63,1688.61,29,8052.781,174,1296.497741,160943572,30000,-52562.344,27945
